거래일자,거래시간대,출금금융회사일련번호,출금계좌일련번호,입금금융회사일련번호,입금계좌일련번호,거래금액,매체구분,자금구분,y
185,3,3,13,10,45,1970825.625,3,0,0
123,0,11,240,14,313,29959094.0,1,0,0
160,4,11,243,12,317,4922392.0,1,0,0
121,7,11,259,29,31,6054155.5,1,0,0
73,4,4,110,28,177,1967425.875,1,0,0
199,7,11,258,28,332,10015424.0,1,0,0
181,1,11,259,17,331,6028939.0,1,0,0
82,1,4,43,26,96,6926488.5,3,0,0
94,3,8,202,26,276,1998209.625,3,0,0
106,3,8,178,28,253,2099585.25,3,0,0
39,0,4,104,11,166,4957016.0,3,0,0
141,2,5,126,13,197,73208.328125,0,0,0
138,0,11,259,17,337,9037396.0,1,0,0
15,5,8,169,29,245,989441.3125,1,0,0
135,1,3,14,28,56,29804602.0,3,0,0
206,7,8,201,25,275,9984727.0,3,0,0
235,1,3,13,10,45,623640.8125,3,0,0
206,1,8,197,12,269,993288.3125,3,0,0
61,7,4,42,25,96,1928850.375,3,0,0
181,1,11,260,17,330,6024358.0,1,0,0
110,7,5,126,13,197,133073.828125,0,0,0
246,2,5,126,13,197,967648.8125,0,0,0
218,1,3,13,21,56,861783.8125,3,0,0
137,0,1,5,26,11,148432.828125,3,0,0
102,6,11,240,12,316,8900907.0,1,0,0
120,2,3,13,15,46,4001903.0,3,0,0
91,1,3,13,25,57,1019864.8125,3,0,0
249,7,8,180,9,255,1994564.375,3,0,0
122,5,11,240,14,314,29912480.0,1,0,0
155,3,11,243,12,317,5054003.0,1,0,0
68,4,8,130,12,203,1034176.8125,3,0,0
53,3,4,55,24,108,850358.3125,3,0,0
145,0,8,190,26,264,2009225.875,3,0,0
205,7,3,13,9,52,948212.3125,3,0,0
187,6,8,198,28,271,2865564.25,1,0,0
125,1,3,13,15,46,9013797.0,3,0,0
24,0,8,169,29,245,2911208.0,1,0,0
150,1,8,185,13,258,2059201.625,3,0,0
115,2,3,22,9,24,52214.828125,3,0,0
97,3,4,121,28,191,528411.3125,3,0,0
216,1,4,118,12,187,1100272.375,3,0,0
95,7,5,126,13,196,-54637.671875,0,0,0
229,1,3,14,9,52,6073463.5,3,0,0
129,7,1,6,26,12,155338.328125,3,0,0
215,1,4,118,12,188,948260.3125,3,0,0
118,0,2,11,25,18,382687.8125,5,0,0
131,6,8,166,13,243,5947416.5,3,0,0
53,1,11,247,24,321,2964218.5,1,0,0
182,2,3,11,16,43,1077035.375,3,0,0
238,7,9,209,28,284,2995868.0,1,0,0
133,0,2,10,25,18,630997.3125,5,0,0
168,0,11,254,12,310,1995073.875,1,0,0
120,7,4,74,24,133,104162.328125,6,3,0
195,7,5,126,13,197,206253.328125,0,0,0
156,7,11,259,10,334,5039151.5,1,0,0
110,6,11,234,16,308,8116771.0,1,0,0
20,2,4,106,28,167,2091845.125,3,0,0
50,0,4,110,28,177,9827150.0,1,0,0
121,6,11,240,14,314,9894441.0,1,0,0
159,1,3,13,28,55,79817544.0,3,0,0
164,2,5,126,13,197,-135371.671875,0,0,0
60,1,8,187,15,262,896090.8125,3,0,0
107,0,11,234,28,306,8003851.0,1,0,0
153,2,11,258,29,31,1948730.375,1,0,0
67,4,8,130,12,203,2991352.0,3,0,0
207,6,1,5,26,11,160479.828125,3,0,0
222,5,8,205,28,278,1142558.375,3,0,0
208,3,3,13,15,46,807152.3125,3,0,0
204,3,8,132,28,204,4924676.0,3,0,0
239,3,3,13,9,53,1848517.625,3,0,0
85,2,11,240,29,245,3003805.25,1,0,0
237,3,3,19,13,67,6028494.5,1,0,0
97,7,11,240,12,315,4944062.0,1,0,0
1,3,4,102,24,162,2024168.125,1,0,0
145,4,3,18,11,66,8989366.0,1,0,0
12,1,8,160,13,236,664014.8125,3,0,0
152,2,8,155,12,230,1078750.375,3,0,0
66,6,4,42,25,96,5048937.5,3,0,0
252,2,5,126,13,196,17284.826171875,0,0,0
62,0,4,42,25,96,2107330.0,3,0,0
35,2,4,42,11,97,2048199.875,3,0,0
231,4,8,146,13,220,1974807.875,3,0,0
57,6,4,42,25,96,1923272.875,3,0,0
240,2,5,126,24,164,35704.328125,0,0,0
180,0,8,131,25,27,28268.326171875,3,0,0
170,7,3,22,9,30,8965482.0,3,0,0
1,2,4,102,24,162,1163757.875,1,0,0
80,6,4,110,12,147,2986035.75,1,0,0
99,5,0,1,28,3,1975580.125,1,0,0
223,1,3,18,13,66,8967445.0,1,0,0
63,2,2,10,25,17,22749.326171875,5,0,0
19,4,8,180,17,29,2117929.5,3,0,0
166,2,5,126,13,197,39795024.0,0,0,0
224,1,3,14,28,49,5940320.0,3,0,0
144,3,11,255,16,328,991275.3125,1,0,0
244,7,9,210,28,284,2850022.5,1,0,0
25,3,8,189,15,263,942838.8125,3,0,0
123,6,11,240,14,314,30020054.0,1,0,0
22,7,8,154,28,228,1063229.875,3,0,0
73,4,4,119,9,189,9923018.0,3,0,0
218,3,3,18,13,65,6891675.5,1,0,0
111,1,11,258,29,333,4975115.0,1,0,0
163,4,11,243,12,317,5021952.5,1,0,0
217,1,8,202,25,275,990579.8125,3,0,0
205,2,5,126,13,197,-49376.671875,0,0,0
15,0,4,84,26,142,983311.3125,3,0,0
97,7,11,241,12,315,4904934.0,1,0,0
245,7,9,210,28,284,3006519.25,1,0,0
118,3,4,29,9,83,-43508.171875,3,0,0
39,1,4,106,28,167,3983381.25,3,0,0
217,1,8,201,25,275,936336.8125,3,0,0
122,4,11,258,12,334,9049381.0,1,0,0
197,4,1,5,26,12,65693.328125,3,0,0
172,7,11,253,16,328,5036971.5,1,0,0
170,7,3,22,9,31,8972319.0,3,0,0
118,0,2,10,25,17,302065.8125,5,0,0
34,2,5,126,13,196,54869.328125,0,0,0
101,6,11,241,12,316,2029021.125,1,0,0
102,3,11,241,12,316,3014684.25,1,0,0
177,2,5,127,24,164,216795.328125,0,0,0
164,7,3,13,15,47,5998071.5,3,0,0
59,2,9,216,28,21,245602.828125,1,0,0
122,7,11,240,14,313,29896150.0,1,0,0
162,1,3,13,28,47,6011299.5,3,0,0
128,4,1,5,26,12,87120.828125,3,0,0
202,3,1,5,26,11,581018.3125,3,0,0
194,3,9,220,12,292,2919666.0,1,0,0
1,2,4,102,24,162,975268.8125,1,0,0
178,6,8,154,28,228,975360.3125,3,0,0
122,1,3,13,28,49,5996227.5,3,0,0
237,3,4,43,22,39,1062840.875,3,0,0
193,0,8,151,17,225,582551.8125,3,0,0
247,7,5,126,13,197,3049080.25,0,0,0
30,2,5,126,13,197,10050126.0,0,0,0
170,3,3,13,17,50,3944492.5,3,0,0
144,7,8,198,24,272,2813831.0,1,0,0
123,4,11,259,29,31,5003919.5,1,0,0
20,2,5,126,13,197,39190.828125,0,0,0
55,6,4,42,25,96,3007279.25,3,0,0
96,7,4,109,15,169,5043122.0,3,0,0
119,2,11,259,12,334,8914934.0,1,0,0
64,1,11,244,12,301,7934655.5,1,0,0
34,0,8,189,28,263,1103141.375,3,0,0
97,6,11,241,12,315,3978114.75,1,0,0
236,2,4,43,22,39,509769.3125,3,0,0
235,3,4,118,12,188,999708.8125,3,0,0
185,1,3,13,28,48,5917756.5,3,0,0
90,2,8,195,1,267,20020004.0,3,0,0
133,7,11,258,29,32,6953887.5,1,0,0
100,2,4,108,15,169,4016305.5,3,0,0
57,3,4,42,25,96,2037825.625,3,0,0
47,3,9,216,28,22,940669.3125,1,0,0
152,2,5,126,13,197,64314.828125,0,0,0
58,2,11,244,12,301,8967687.0,1,0,0
156,2,5,126,13,197,-45065.171875,0,0,0
22,3,2,11,25,18,153761.328125,5,0,0
204,3,8,132,28,204,4984892.0,3,0,0
31,7,5,126,13,197,931110.8125,0,0,0
65,3,8,178,28,253,915206.3125,3,0,0
113,5,11,234,28,307,3879468.25,1,0,0
75,1,4,25,28,78,19920314.0,3,0,0
164,4,8,156,29,232,1902638.625,3,0,0
187,1,3,13,10,54,9965455.0,3,0,0
26,2,5,126,13,197,63143.828125,0,0,0
16,2,8,196,10,268,8025717.0,3,0,0
3,2,5,126,13,197,32863.328125,0,0,0
102,3,11,259,29,333,9022362.0,1,0,0
40,2,5,126,13,197,108698.828125,0,0,0
253,2,3,13,10,55,158104.328125,3,0,0
163,7,3,13,15,47,743924.3125,3,0,0
96,2,3,13,21,56,940177.8125,3,0,0
147,1,11,258,29,332,1962480.625,1,0,0
118,2,11,258,29,332,5045506.0,1,0,0
133,5,11,258,12,336,8936831.0,1,0,0
163,6,11,242,12,318,5135287.0,1,0,0
249,6,9,224,17,297,3000258.0,1,0,0
182,6,4,118,12,188,137796.328125,3,0,0
118,2,1,5,26,11,84796.328125,3,0,0
58,6,4,42,25,97,3011677.75,3,0,0
120,1,3,13,28,47,2023390.875,3,0,0
101,4,8,205,28,279,1958361.875,3,0,0
179,3,3,13,17,50,4043355.5,3,0,0
26,1,4,112,11,182,919384.8125,3,0,0
182,3,4,118,12,189,763251.8125,3,0,0
14,1,4,84,26,142,2983652.25,3,0,0
75,5,4,42,26,96,4156397.75,3,0,0
73,4,4,42,26,95,1028996.8125,3,0,0
56,3,9,206,17,279,1902831.375,1,0,0
175,4,4,118,12,187,687500.8125,3,0,0
104,5,8,178,28,253,1076400.875,3,0,0
76,7,8,201,25,275,2986012.75,3,0,0
241,4,9,213,25,286,2894077.75,1,0,0
152,6,11,259,29,333,4979761.5,1,0,0
118,3,3,13,10,54,-40112.671875,3,0,0
201,2,3,13,9,52,8097636.5,3,0,0
61,0,4,43,25,96,1899345.375,3,0,0
253,2,9,224,17,294,2899338.5,1,0,0
109,7,11,258,29,32,8973728.0,1,0,0
168,7,4,76,24,133,-55947.171875,3,0,0
60,3,11,244,12,301,5087964.0,1,0,0
67,1,4,35,10,89,8962580.0,3,0,0
96,7,2,9,10,15,5862.82666015625,5,0,0
213,4,3,13,21,57,1058506.375,3,0,0
124,3,11,259,12,334,4907558.5,1,0,0
135,2,3,13,21,56,2014017.625,3,0,0
132,4,11,259,12,333,9057626.0,1,0,0
79,6,4,110,26,147,2979341.75,1,0,0
133,0,2,10,25,17,323659.8125,5,0,0
168,7,4,75,24,133,51810.828125,3,0,0
78,6,4,120,26,190,9960952.0,3,0,0
220,2,9,210,28,284,3009855.0,1,0,0
254,2,8,160,13,236,1921300.125,3,0,0
53,7,9,216,28,21,560095.8125,1,0,0
129,1,11,259,29,32,4984070.5,1,0,0
158,4,11,243,12,318,4977045.0,1,0,0
122,2,11,240,14,313,19940024.0,1,0,0
102,3,11,241,12,316,2985105.25,1,0,0
80,3,4,40,10,95,2017796.875,3,0,0
101,3,11,240,12,316,4099548.25,1,0,0
64,1,11,244,12,301,8068741.5,1,0,0
158,4,11,243,12,317,4980666.5,1,0,0
254,6,9,224,17,293,2957081.25,1,0,0
182,2,3,11,16,44,1063803.375,3,0,0
126,4,1,6,26,12,199120.828125,3,0,0
150,0,11,259,17,337,1016834.3125,1,0,0
213,2,3,14,15,47,1064446.875,3,0,0
48,2,4,110,9,174,414860.3125,1,0,0
5,1,4,102,24,162,969685.3125,1,0,0
201,3,2,10,25,18,121309.828125,5,0,0
177,7,5,126,13,197,91474.828125,0,0,0
95,2,8,194,1,267,19977804.0,3,0,0
231,1,1,5,26,12,386856.8125,3,0,0
218,0,9,209,25,283,3026951.5,1,0,0
98,3,4,34,12,89,710836.8125,3,0,0
185,3,3,13,10,46,591202.8125,3,0,0
226,2,3,18,13,65,8978334.0,1,0,0
70,1,4,25,28,78,5078645.5,3,0,0
239,4,9,222,12,281,2170511.25,1,0,0
15,5,4,84,26,142,1084307.875,3,0,0
113,5,11,234,28,307,4054233.0,1,0,0
97,6,4,61,25,117,3973302.0,3,0,0
76,7,8,201,25,274,2972070.5,3,0,0
75,1,4,25,28,78,19959138.0,3,0,0
47,7,11,238,24,312,5030477.0,1,0,0
12,7,4,104,18,165,2075973.125,3,0,0
164,4,8,156,29,232,1998691.375,3,0,0
212,2,5,126,13,197,29893470.0,0,0,0
141,1,11,258,29,32,5015256.0,1,0,0
183,1,8,145,9,218,960183.3125,3,0,0
183,3,3,13,17,50,888921.3125,3,0,0
156,1,11,243,12,317,5076117.5,1,0,0
253,2,3,13,10,54,84985.328125,3,0,0
106,3,11,258,29,31,5027188.5,1,0,0
103,5,8,180,17,28,1034578.8125,3,0,0
111,2,3,13,13,59,3936244.5,3,0,0
14,3,8,169,29,245,5074351.5,1,0,0
150,7,11,258,29,32,9038744.0,1,0,0
66,4,8,149,10,223,1031485.3125,3,0,0
182,2,3,12,16,44,4905024.0,3,0,0
183,6,3,11,16,43,4955570.0,3,0,0
153,1,3,14,3,54,7996978.0,3,0,0
66,3,4,110,28,177,7028188.0,1,0,0
33,6,8,144,5,217,367692.8125,3,0,0
156,1,3,14,15,46,710936.8125,3,0,0
101,2,11,241,12,316,8929784.0,1,0,0
81,7,8,178,28,253,4034138.5,3,0,0
162,3,11,243,12,318,4988498.0,1,0,0
158,4,11,243,12,317,5051217.0,1,0,0
12,1,8,159,13,235,759110.8125,3,0,0
122,0,11,240,14,313,19819042.0,1,0,0
60,1,4,42,25,96,1011638.8125,3,0,0
104,3,3,22,10,73,542541.8125,3,0,0
99,0,11,241,12,315,6004245.5,1,0,0
159,7,8,144,5,217,279111.8125,3,0,0
168,2,4,118,28,187,1031983.8125,3,0,0
42,6,7,128,12,198,18057.326171875,4,0,0
42,6,7,128,12,198,-20924.173828125,4,0,0
168,3,11,260,17,331,1947458.375,1,0,0
253,2,3,13,10,54,147328.828125,3,0,0
63,2,4,101,12,159,7958464.0,3,0,0
126,0,11,259,29,32,8897001.0,1,0,0
224,1,9,210,28,284,2979871.25,1,0,0
231,4,8,146,13,219,1986035.375,3,0,0
166,3,11,243,12,317,4990727.0,1,0,0
127,1,4,123,12,193,9111358.0,3,0,0
25,7,4,32,7,86,5009667.0,3,0,0
101,2,10,227,15,300,1976519.375,1,0,0
37,1,8,169,29,245,2111352.25,1,0,0
77,2,4,42,26,95,3038945.75,3,0,0
167,7,3,13,11,22,239839.328125,3,0,0
16,0,4,84,26,143,1003024.3125,3,0,0
135,4,11,259,12,333,8989668.0,1,0,0
100,3,3,21,10,70,517774.3125,3,0,0
187,2,8,144,5,217,26382.326171875,3,0,0
239,4,9,222,12,280,1950735.875,1,0,0
119,6,4,103,12,157,3067283.5,3,0,0
139,2,11,259,29,31,5030104.5,1,0,0
15,0,4,84,26,142,979180.8125,3,0,0
10,3,8,201,25,275,973873.8125,3,0,0
97,0,11,241,12,315,2954117.0,1,0,0
80,2,8,201,25,275,10024196.0,3,0,0
125,1,3,13,15,46,9031731.0,3,0,0
204,1,3,13,15,46,1931496.375,3,0,0
63,1,8,190,26,265,1973977.375,3,0,0
81,4,2,10,25,17,163614.328125,5,0,0
144,7,8,198,24,271,3006323.75,1,0,0
222,1,3,13,17,50,558032.8125,3,0,0
77,0,4,42,26,95,3920329.25,3,0,0
91,3,8,182,10,257,2942722.75,3,0,0
14,1,4,84,26,142,2926829.75,3,0,0
122,0,11,258,10,335,5081351.0,1,0,0
101,3,8,205,28,279,977364.8125,3,0,0
150,0,11,259,29,332,5062712.5,1,0,0
121,6,11,240,14,314,10007372.0,1,0,0
121,7,4,22,23,74,5046472.5,1,0,0
90,2,5,126,13,197,-21176.673828125,0,0,0
230,2,3,14,28,55,9945395.0,3,0,0
104,7,11,259,29,333,2049732.875,1,0,0
127,0,4,107,9,169,2118387.75,3,0,0
204,3,8,132,28,204,4925449.0,3,0,0
128,5,8,193,10,72,953562.8125,3,0,0
111,2,3,13,13,59,3905435.75,3,0,0
129,7,5,126,13,197,1916180.875,0,0,0
116,1,3,15,28,60,4965697.5,3,0,0
183,2,8,205,28,279,2010076.125,3,0,0
16,5,8,169,29,245,1108680.375,1,0,0
161,1,11,243,12,318,4967807.5,1,0,0
152,2,5,126,13,197,38738.828125,0,0,0
141,7,11,259,29,333,5052662.0,1,0,0
148,6,11,259,29,333,6924610.0,1,0,0
25,1,8,152,12,224,5109872.0,3,0,0
85,2,11,240,29,245,3058102.5,1,0,0
184,4,11,253,24,326,7028120.5,1,0,0
170,1,2,9,26,17,-22090.173828125,5,0,0
238,0,2,10,25,18,177729.328125,5,0,0
161,1,3,13,28,55,19918566.0,3,0,0
163,1,3,13,15,46,1114025.875,3,0,0
152,1,3,13,28,47,4026238.25,3,0,0
225,3,3,13,15,47,979632.8125,3,0,0
120,2,3,13,3,53,7994866.0,3,0,0
239,3,3,13,9,52,2022853.625,3,0,0
5,1,4,102,24,162,1909200.875,1,0,0
5,1,4,102,24,162,1064618.375,1,0,0
177,7,5,127,13,197,55690.828125,0,0,0
125,4,11,259,29,332,4924661.5,1,0,0
243,2,3,13,15,46,1978981.875,3,0,0
186,2,11,235,14,308,1032235.8125,1,0,0
125,4,11,259,29,333,5031915.5,1,0,0
186,3,8,162,24,237,1963931.625,3,0,0
15,1,4,84,26,142,3046018.25,3,0,0
232,7,8,160,13,236,973962.3125,3,0,0
79,3,4,39,17,94,34879.328125,3,0,0
128,1,11,258,29,32,4953044.5,1,0,0
109,3,11,258,29,333,8952209.0,1,0,0
52,2,8,133,16,205,918500.8125,3,0,0
239,1,4,118,12,187,626152.3125,3,0,0
98,6,11,241,12,315,9053076.0,1,0,0
155,1,8,201,25,274,461731.3125,3,0,0
23,2,8,180,17,30,4926733.5,3,0,0
222,2,3,13,15,47,5912695.5,3,0,0
215,3,8,178,28,252,2995489.75,3,0,0
150,2,5,126,13,197,29848588.0,0,0,0
125,7,11,258,29,332,5002067.0,1,0,0
176,2,5,126,13,197,56505.828125,0,0,0
180,2,3,19,29,68,85316.828125,3,0,0
106,1,3,13,28,58,2066387.875,3,0,0
42,6,7,128,12,198,139843.828125,4,0,0
55,2,8,152,12,224,3994268.75,3,0,0
106,3,11,259,29,32,4982373.0,1,0,0
98,6,11,240,12,316,9018019.0,1,0,0
254,7,9,214,28,287,2084863.625,1,0,0
126,7,4,25,28,78,4944169.0,3,0,0
206,7,8,201,25,275,10000137.0,3,0,0
23,2,8,168,29,245,2071490.875,1,0,0
38,2,8,201,25,275,4122301.5,3,0,0
172,2,11,260,17,331,8957898.0,1,0,0
106,2,5,126,13,198,90629.828125,0,0,0
195,2,5,126,13,197,-23322.673828125,0,0,0
66,0,4,110,26,146,2931462.25,1,0,0
104,3,3,13,11,23,2985716.25,3,0,0
108,1,8,193,29,199,1991510.375,3,0,0
70,2,5,126,13,197,-53441.171875,0,0,0
216,1,4,118,12,188,990771.3125,3,0,0
74,5,4,68,25,126,235703.328125,3,0,0
36,3,8,190,26,265,1950150.375,3,0,0
185,3,3,13,10,45,2019064.125,3,0,0
61,3,4,110,11,179,121241.828125,1,0,0
180,3,11,260,17,331,9028368.0,1,0,0
246,2,5,126,13,197,934209.3125,0,0,0
13,1,8,167,10,213,1126621.375,3,0,0
67,0,4,43,12,98,2109847.75,3,0,0
177,5,10,229,9,301,2008456.625,1,0,0
66,2,4,105,29,23,2985659.75,3,0,0
15,5,4,84,26,141,949770.3125,3,0,0
183,6,3,11,16,43,5000613.5,3,0,0
46,0,3,13,29,49,122002.328125,3,0,0
64,7,8,202,26,276,205279.328125,3,0,0
253,1,8,144,5,217,-21238.173828125,3,0,0
40,1,4,106,28,167,4086091.5,3,0,0
172,2,4,118,12,187,1924241.375,3,0,0
120,1,11,259,29,32,5054599.0,1,0,0
59,7,11,247,28,323,72718.828125,5,2,0
59,1,11,244,12,300,6825366.0,1,0,0
239,1,9,222,12,281,1929925.375,1,0,0
64,0,4,42,25,96,1986553.125,3,0,0
88,1,4,108,15,169,896198.8125,3,0,0
90,2,5,126,13,197,90413.828125,0,0,0
92,3,11,249,17,34,1958941.125,2,0,0
126,7,4,25,28,78,5026802.5,3,0,0
162,1,3,13,28,47,4041109.0,3,0,0
161,1,11,243,12,318,4975930.5,1,0,0
103,0,11,259,29,332,8982239.0,1,0,0
209,2,5,126,13,197,-2742.67333984375,0,0,0
171,6,11,253,24,326,5987179.5,1,0,0
250,1,9,210,28,284,3028132.75,1,0,0
110,2,3,13,28,55,171655.328125,3,0,0
1,2,4,63,20,118,2057278.125,3,0,0
240,6,9,210,28,284,3087879.0,1,0,0
86,6,11,244,12,300,3988736.5,1,0,0
191,7,9,219,28,5,3033484.75,1,0,0
20,7,8,180,17,29,951469.8125,3,0,0
75,4,4,119,9,189,9830129.0,3,0,0
63,1,4,58,29,114,301373.8125,3,0,0
171,2,11,253,16,328,2129658.75,1,0,0
144,2,8,168,12,244,2947271.25,3,0,0
18,1,8,144,5,217,-7831.67333984375,3,0,0
145,4,3,19,11,66,8973217.0,1,0,0
246,2,9,224,17,297,3009155.5,1,0,0
125,4,11,259,29,332,5016489.5,1,0,0
57,2,5,126,13,197,3991767.25,0,0,0
102,6,11,241,12,316,3998334.75,1,0,0
114,2,8,202,26,276,19089.826171875,3,0,0
36,6,4,106,28,167,2019528.375,3,0,0
161,1,11,243,12,318,5081859.5,1,0,0
121,7,4,23,23,74,4982870.5,1,0,0
123,6,11,240,14,313,30013662.0,1,0,0
152,6,11,259,29,333,5033092.5,1,0,0
191,0,11,235,14,309,1079421.875,1,0,0
93,3,11,240,12,316,7892767.5,1,0,0
109,2,5,126,24,164,241134.328125,0,0,0
12,4,4,104,18,165,4004107.25,3,0,0
123,7,11,240,14,314,29876328.0,1,0,0
132,7,11,259,29,333,8988388.0,1,0,0
234,6,1,5,26,12,-29359.673828125,3,0,0
145,4,3,18,11,67,9069169.0,1,0,0
182,4,11,252,24,326,5943348.0,1,0,0
42,4,4,104,11,166,5035039.5,3,0,0
176,1,3,13,28,55,-25538.673828125,3,0,0
251,2,9,210,28,283,2914439.0,1,0,0
40,6,8,144,5,217,19336.826171875,3,0,0
204,7,8,132,28,205,718973.3125,3,0,0
